#id   F_275   F_336   F_438   F_606   F_814   e_275   e_336   e_438   e_606   e_814
6762	1.684225E-16	3.657632E-16	7.358681E-16	7.338377E-16	5.613064E-16	3.378359E-18	6.345047E-18	7.417716E-18	3.573485E-18	2.939077E-18
4256	2.834001E-16	4.081314E-16	8.542795E-16	9.229964E-16	6.943845E-16	6.762566E-17	8.124262E-17	4.707903E-18	3.986887E-18	3.254065E-18
10831	3.019952E-16	4.952221E-16	1.284695E-15	9.523575E-16	5.872189E-16	4.417734E-18	8.142414E-18	5.902637E-18	4.026371E-18	2.967145E-18
12904	3.133286E-16	5.435006E-16	1.342765E-15	1.066596E-15	7.197804E-16	5.718891E-18	5.478608E-18	1.353537E-17	4.313687E-18	3.307090E-18
10940	2.100874E-16	3.379092E-16	8.371437E-16	7.440464E-16	4.055085E-16	1.848541E-17	1.875540E-17	2.953681E-17	3.554999E-18	2.457538E-18
12746	2.647281E-16	3.574374E-16	9.086570E-16	5.899293E-16	3.460987E-16	1.216315E-18	2.950662E-18	9.987554E-18	3.197041E-18	5.096543E-19
12259	1.829785E-16	2.962102E-16	6.742175E-16	5.420009E-16	3.607447E-16	6.618510E-18	8.173293E-19	0.000000E+00	3.086228E-18	4.980432E-19
13520	1.695118E-16	3.000544E-16	6.036706E-16	5.157034E-16	3.718776E-16	7.788361E-19	2.202757E-18	3.611213E-16	2.983712E-18	5.134131E-19
22302	2.085451E-16	3.070436E-16	7.805487E-16	5.638973E-16	3.375981E-16	3.050701E-18	3.933750E-18	8.579444E-18	3.107617E-18	4.971366E-19
31149	2.091221E-16	3.413501E-16	7.827084E-16	6.274802E-16	4.092607E-16	2.869263E-18	3.129516E-18	9.315832E-18	3.285572E-18	2.480278E-18
5074	2.034230E-16	2.834001E-16	6.321207E-16	4.961352E-16	3.299134E-16	2.867989E-17	3.336556E-17	4.164774E-17	2.915925E-18	2.240930E-18
11222	2.249055E-16	3.118890E-16	8.105877E-16	5.355500E-16	3.171027E-16	2.881421E-18	3.143911E-18	3.724312E-18	3.000448E-18	2.907215E-18
13108	8.317638E-17	1.411237E-16	3.073265E-16	2.432204E-16	1.602507E-16	5.765854E-18	1.265422E-17	7.824305E-18	4.679394E-17	1.028224E-17
13700	1.122018E-16	1.718700E-16	3.329661E-16	2.635118E-16	1.709228E-16	2.957240E-18	9.471690E-19	6.127816E-19	7.271049E-19	9.419492E-19
9786	1.701375E-16	2.481990E-16	5.823713E-16	4.021610E-16	2.493446E-16	1.150212E-17	1.485318E-17	2.467218E-17	4.442393E-19	2.286005E-18
11945	1.189050E-16	1.882782E-16	4.017908E-16	3.033891E-16	1.914256E-16	3.133910E-18	5.972588E-18	3.683640E-18	4.713343E-18	1.054939E-18
21152	1.645887E-16	2.468312E-16	5.959365E-16	4.329124E-16	2.728978E-16	2.855189E-18	3.162327E-18	6.550269E-18	2.702871E-18	3.744298E-18
23851	2.112516E-16	2.992265E-16	7.495489E-16	5.002649E-16	2.792544E-16	2.706492E-18	3.016270E-18	3.443865E-18	2.985999E-18	1.026918E-18
20369	1.568917E-16	2.507264E-16	5.420009E-16	4.381270E-16	2.894676E-16	1.867332E-18	1.151983E-18	8.911548E-18	5.645777E-19	5.327283E-19
24191	7.812679E-17	1.279971E-16	2.498044E-16	2.045502E-16	1.361445E-16	2.687085E-18	1.523427E-18	3.654261E-18	7.522045E-19	6.255270E-19
24984	1.151330E-16	1.728224E-16	3.826485E-16	2.910717E-16	1.826417E-16	3.176853E-19	1.426657E-18	3.158780E-18	8.031508E-19	3.002985E-18
25211	1.117892E-16	1.796387E-16	3.791403E-16	3.098846E-16	2.054944E-16	1.432210E-18	4.956751E-19	1.394235E-18	5.703031E-19	1.508574E-18
20277	1.551672E-16	2.292979E-16	5.209547E-16	3.760105E-16	2.269865E-16	5.887786E-18	1.011832E-17	3.116399E-16	2.315250E-17	2.494934E-18
20071	9.514807E-17	1.465548E-16	2.926847E-16	2.368100E-16	1.554533E-16	1.305481E-18	9.418342E-19	1.750867E-16	1.738468E-18	5.716575E-19
23212	1.457471E-16	2.104747E-16	4.830588E-16	3.600808E-16	2.100874E-16	3.841374E-18	1.929644E-18	7.504626E-18	5.633582E-19	2.691576E-18
6473	1.407343E-16	2.120313E-16	5.138070E-16	4.051352E-16	2.551526E-16	3.203504E-18	8.982711E-18	3.073641E-16	2.677743E-18	4.461176E-19
16643	1.422984E-16	2.214114E-16	5.100350E-16	4.168694E-16	2.708944E-16	2.618821E-19	4.840562E-18	2.810784E-18	2.755301E-18	1.988688E-18
23363	2.234601E-16	3.025520E-16	7.495489E-16	5.400078E-16	3.033891E-16	8.082770E-18	1.414883E-17	1.300274E-17	3.074878E-18	5.537475E-18
23539	1.296582E-16	1.896706E-16	4.250108E-16	3.150649E-16	1.930190E-16	4.767996E-19	1.045268E-18	3.912692E-19	3.463053E-18	1.416990E-18
