#id   F_275   F_336   F_438   F_606   F_814   e_275   e_336   e_438   e_606   e_814
11930	2.405470E-17	7.197804E-17	2.106687E-16	2.539803E-16	2.058733E-16	2.863002E-19	2.283298E-18	7.747042E-19	8.640475E-19	8.137377E-19
43372	3.194479E-17	7.812679E-17	2.124222E-16	2.309936E-16	1.723455E-16	6.407753E-19	1.567133E-18	3.909361E-19	8.070482E-19	7.286414E-19
37904	1.926637E-17	5.171303E-17	1.324342E-16	1.596614E-16	1.344002E-16	6.455032E-19	1.037303E-18	1.214164E-18	6.750156E-19	6.421544E-19
73087	1.277615E-17	4.947662E-17	1.288250E-16	1.778279E-16	1.624800E-16	6.757423E-19	8.582915E-19	2.816409E-18	7.028852E-19	7.018331E-19
64780	1.877587E-17	6.240221E-17	1.685777E-16	2.226384E-16	1.912494E-16	4.780196E-19	1.251716E-18	3.102457E-19	7.778565E-19	7.559349E-19
98807	1.384204E-17	4.541507E-17	1.207814E-16	1.555966E-16	1.330454E-16	3.772339E-19	8.699649E-19	3.399790E-18	6.435592E-19	6.234854E-19
35421	2.185748E-17	6.711197E-17	1.898454E-16	2.546830E-16	2.228435E-16	3.064307E-18	1.042627E-18	3.293327E-18	8.664382E-19	8.399236E-19
69881	2.023019E-17	6.211550E-17	1.644372E-16	2.073958E-16	1.728224E-16	4.240447E-19	1.357987E-18	3.026257E-19	7.626687E-19	7.306575E-19
64262	5.597576E-17	1.046165E-16	3.435579E-16	2.975774E-16	1.987925E-16	5.642483E-19	1.814825E-18	2.055195E-16	9.030874E-19	7.857501E-19
89034	3.617429E-17	8.061206E-17	2.696497E-16	2.873426E-16	2.253201E-16	1.436673E-18	2.052323E-18	1.613070E-16	8.720267E-19	8.079054E-19
14567	3.812414E-18	2.043619E-17	5.970353E-17	9.298224E-17	8.598051E-17	2.182320E-19	4.651846E-19	5.473652E-19	3.419290E-19	1.345193E-19
42400	8.896107E-18	2.847082E-17	7.092511E-17	9.264031E-17	8.165824E-17	4.082120E-19	4.938952E-19	5.206749E-19	7.647499E-19	4.500155E-19
40069	8.031562E-18	2.407687E-17	5.607897E-17	6.705019E-17	5.495409E-17	6.864230E-19	6.345803E-19	5.162686E-20	1.041667E-18	5.539496E-19
36743	7.726806E-18	2.370282E-17	5.921067E-17	7.171335E-17	5.883016E-17	2.588800E-19	4.540480E-19	9.735386E-19	1.319793E-19	2.163395E-19
27662	9.028176E-18	2.857591E-17	7.008095E-17	8.855233E-17	7.488589E-17	5.637012E-19	3.140936E-19	2.577128E-19	3.256386E-19	2.753822E-19
32325	1.953440E-17	4.729334E-17	1.335365E-16	1.409938E-16	1.112756E-16	5.148570E-19	8.632008E-19	9.803173E-19	6.348807E-19	5.928491E-19
32573	9.332543E-18	2.443431E-17	6.211550E-17	6.963058E-17	5.638973E-17	2.292190E-19	8.838127E-19	2.284209E-19	7.018919E-19	2.073652E-19
35213	1.589278E-17	3.448260E-17	1.014846E-16	1.065614E-16	8.386872E-17	7.989357E-19	1.155310E-18	8.377596E-19	2.940337E-19	1.543497E-19
31399	1.473669E-17	4.389348E-17	0.000000E+00	1.457471E-16	1.185769E-16	4.016158E-19	9.200504E-19	0.000000E+00	6.429205E-19	6.100202E-19
33182	5.829080E-18	2.405470E-17	6.315387E-17	9.111712E-17	8.302330E-17	4.735801E-19	3.518841E-19	3.777923E-17	1.425557E-19	2.290852E-19
37334	9.145343E-18	3.133286E-17	8.741783E-17	1.064633E-16	9.170647E-17	3.307960E-19	6.285007E-19	7.471225E-18	1.750464E-18	3.372375E-19
39944	0.000000E+00	1.997101E-17	6.588704E-17	9.890084E-17	8.598051E-17	0.000000E+00	2.921458E-19	8.441249E-19	1.456383E-19	3.161811E-19
67679	8.233794E-18	2.854960E-17	7.557880E-17	1.046165E-16	9.019864E-17	3.922786E-19	5.984276E-19	8.307286E-19	6.723176E-19	1.245280E-19
57779	3.674515E-18	2.054944E-17	5.829080E-17	8.978422E-17	8.233794E-17	5.498747E-19	3.564797E-19	4.811931E-19	2.477405E-19	3.027861E-19
70159	1.269404E-17	3.564511E-17	8.798325E-17	1.055845E-16	8.598051E-17	4.365977E-19	7.792840E-19	5.263239E-17	6.785385E-19	3.950445E-19
63251	8.271800E-18	2.544486E-17	6.194411E-17	7.950602E-17	6.817105E-17	3.138716E-19	6.934430E-19	1.799042E-18	1.463207E-19	1.881036E-19
65692	9.094943E-18	2.320598E-17	5.638973E-17	6.892869E-17	5.638973E-17	2.560072E-19	1.388735E-18	1.080194E-18	6.948167E-19	2.073652E-19
67465	9.264031E-18	2.603754E-17	6.785784E-17	7.884969E-17	6.426877E-17	5.543951E-19	9.186787E-19	2.495376E-19	2.899585E-19	2.952882E-19
72596	1.348963E-17	3.144850E-17	8.180880E-17	9.332543E-17	7.419933E-17	2.584055E-19	1.963582E-18	8.246511E-19	3.431910E-19	2.047373E-19
69132	8.105877E-18	3.076097E-17	8.188418E-17	1.173816E-16	1.050993E-16	3.362529E-19	5.614509E-19	1.346335E-18	5.393194E-19	1.934219E-19
74594	7.684224E-18	2.414349E-17	5.765009E-17	7.385842E-17	6.120685E-17	7.275762E-19	4.624894E-19	4.232205E-19	6.097045E-19	2.250795E-19
75224	6.498304E-18	2.577508E-17	6.686518E-17	9.835581E-17	8.920722E-17	6.584764E-19	7.485854E-19	4.297090E-19	3.616895E-19	3.280469E-19
70810	1.833158E-17	4.591980E-17	1.501067E-16	1.446772E-16	1.159845E-16	2.468048E-18	2.628564E-18	8.979519E-17	6.382007E-19	5.966837E-19
74181	1.366470E-17	3.872576E-17	1.341529E-16	1.375308E-16	1.066596E-16	1.005679E-18	1.055385E-18	1.089917E-17	6.192872E-19	1.472540E-19
94931	1.135534E-17	3.366666E-17	8.749838E-17	1.154516E-16	9.558726E-17	5.210577E-19	7.056862E-19	1.438643E-18	1.593922E-19	1.744664E-18
89605	1.226874E-17	3.028308E-17	7.585776E-17	8.558546E-17	6.668068E-17	2.792706E-19	1.014608E-18	3.485347E-19	2.361550E-19	5.504520E-19
90831	1.181408E-17	3.232958E-17	8.709636E-17	1.100525E-16	8.061206E-17	9.398153E-19	1.625219E-18	2.139196E-18	5.459965E-19	1.483562E-19
91037	1.154516E-17	3.725632E-17	9.638290E-17	1.264736E-16	1.072507E-16	4.175998E-19	7.809292E-19	5.765714E-17	5.810936E-19	1.480700E-19
8771	5.587274E-18	2.627847E-17	7.914072E-17	1.119954E-16	1.005542E-16	2.465520E-19	6.926065E-19	4.734271E-17	1.649209E-19	1.295758E-19
35747	1.573258E-17	4.446313E-17	1.203372E-16	1.446772E-16	1.228005E-16	3.581173E-19	1.687144E-18	5.528993E-19	6.382007E-19	6.204958E-19
35276	1.411237E-17	3.944573E-17	9.917450E-17	1.190145E-16	9.772372E-17	2.192447E-19	6.485645E-19	1.180379E-18	5.795514E-19	5.564523E-19
50209	1.893215E-17	4.651575E-17	1.240509E-16	1.290625E-16	9.790390E-17	1.043344E-19	1.142485E-18	7.420840E-17	6.048202E-19	5.485119E-19
69594	1.120986E-17	3.107420E-17	7.776783E-17	8.920722E-17	7.237690E-17	7.770763E-19	6.513458E-19	4.285756E-19	8.178567E-19	4.651301E-19
65657	9.817479E-18	2.746629E-17	6.848572E-17	8.211075E-17	6.823387E-17	2.587537E-19	8.222546E-19	1.558925E-18	6.778279E-19	2.509204E-19
69339	1.501067E-17	4.180228E-17	0.000000E+00	1.242796E-16	1.036573E-16	5.029194E-19	8.007588E-19	0.000000E+00	5.937990E-19	5.712517E-19
89623	7.848741E-18	2.249055E-17	0.000000E+00	7.066429E-17	5.877600E-17	2.068648E-19	9.528125E-19	0.000000E+00	3.894283E-19	1.081697E-19
