#id   F_275   F_336   F_438   F_606   F_814   e_275   e_336   e_438   e_606   e_814
6594	1.310992E-16	2.666859E-16	4.634469E-16	4.010514E-16	2.618183E-16	1.679603E-18	4.143135E-18	7.619968E-18	1.916194E-18	1.442871E-18
6505	1.350206E-16	2.222286E-16	3.753185E-16	3.053515E-16	1.949845E-16	1.567675E-17	2.847126E-18	4.125334E-18	2.520690E-18	8.958722E-19
3468	2.577508E-16	3.293063E-16	6.686518E-16	3.922835E-16	2.149810E-16	4.704482E-18	6.902583E-18	1.522037E-17	1.874301E-18	8.347809E-18
3782	2.886689E-16	3.739383E-16	7.769624E-16	4.660151E-16	2.407687E-16	2.646532E-18	2.745154E-18	3.569818E-18	2.012954E-18	1.370970E-18
11653	1.102554E-16	2.698982E-16	4.866313E-16	4.470952E-16	3.047895E-16	1.612871E-18	3.212341E-18	2.235868E-18	1.972229E-18	1.540064E-18
12765	2.484277E-16	3.502676E-16	6.698846E-16	4.369181E-16	2.423260E-16	3.408556E-18	3.211273E-18	1.848405E-18	1.967398E-18	1.379838E-18
11676	2.112516E-16	3.341950E-16	5.948398E-16	4.254025E-16	2.544486E-16	5.378309E-18	2.453390E-18	5.453524E-18	1.915544E-18	3.512910E-19
14279	2.222286E-16	3.070436E-16	5.921067E-16	3.808904E-16	2.054944E-16	4.457648E-18	1.410737E-18	1.633793E-18	1.854778E-18	3.215027E-19
15639	2.500345E-16	3.933689E-16	9.808441E-16	4.755542E-16	2.348551E-16	2.367437E-17	6.858086E-17	1.627562E-16	2.054158E-18	1.358804E-18
13398	1.650441E-16	2.606154E-16	4.508167E-16	3.305217E-16	1.991590E-16	2.264490E-18	2.389336E-18	6.185437E-18	4.867161E-19	0.000000E+00
19311	2.627847E-16	4.126672E-16	7.454182E-16	5.340722E-16	3.153552E-16	2.888412E-18	3.783356E-18	1.763841E-17	2.159975E-18	1.535649E-18
19628	1.993425E-16	2.813196E-16	5.100350E-16	3.438745E-16	1.942674E-16	2.372584E-18	2.579154E-18	4.695434E-19	1.706043E-18	1.788445E-19
5132	1.059742E-16	1.543121E-16	2.514201E-16	1.761976E-16	1.021410E-16	1.454020E-18	2.816513E-18	4.627066E-19	3.056573E-18	2.818364E-19
13062	1.408640E-16	1.875858E-16	3.335800E-16	2.169702E-16	1.180321E-16	1.419941E-18	1.205520E-18	1.226693E-18	2.187108E-18	1.086615E-19
14868	9.246982E-17	1.773373E-16	2.831392E-16	2.363742E-16	1.566030E-16	1.184695E-18	8.147907E-19	1.041204E-18	2.167091E-18	4.321127E-19
14571	1.223489E-16	1.701375E-16	2.836612E-16	1.984266E-16	1.171656E-16	7.639219E-18	1.404493E-18	1.303305E-18	1.638021E-18	5.383269E-19
13918	6.804559E-17	1.005542E-16	1.587815E-16	1.147097E-16	6.835968E-17	2.219208E-18	7.381874E-19	7.295349E-19	1.051665E-18	0.000000E+00
9827	8.953648E-17	1.676486E-16	2.761849E-16	2.251127E-16	1.461504E-16	9.025478E-19	5.018875E-18	7.620739E-19	1.034299E-18	4.032711E-19
8894	1.381656E-16	1.917785E-16	3.323533E-16	2.368100E-16	1.240509E-16	6.461309E-18	4.537947E-18	1.988168E-16	4.358186E-19	1.589303E-18
12182	1.526160E-16	2.120313E-16	3.833540E-16	2.468312E-16	1.385479E-16	2.232542E-18	1.362619E-18	7.055142E-19	4.542613E-19	1.275486E-19
12605	1.198947E-16	1.747431E-16	2.943066E-16	2.010018E-16	1.173816E-16	1.208566E-18	3.662787E-18	1.082271E-18	1.659279E-18	7.543527E-19
11003	1.270574E-16	2.054944E-16	3.493011E-16	2.639976E-16	1.618825E-16	3.348780E-18	1.696366E-18	4.157398E-18	2.179312E-18	5.953000E-19
22447	1.170577E-16	1.839924E-16	3.104560E-16	2.210039E-16	1.307374E-16	6.451007E-19	2.189887E-18	2.562828E-18	3.433437E-18	9.597688E-19
22837	1.419058E-16	1.944464E-16	3.259868E-16	2.197860E-16	1.239367E-16	5.886620E-18	2.844458E-18	1.198770E-18	1.009825E-18	2.280897E-19
21628	1.636817E-16	2.257356E-16	4.006822E-16	2.632692E-16	1.472313E-16	1.799116E-18	2.275465E-18	7.374044E-19	3.133442E-18	9.461815E-19
23790	7.530087E-17	1.109686E-16	1.763600E-16	1.241652E-16	7.158137E-17	2.052158E-18	9.160505E-19	6.485387E-19	1.477820E-18	2.632303E-19
24683	1.681125E-16	2.284546E-16	4.092607E-16	2.666859E-16	1.499685E-16	3.372142E-18	1.049654E-18	2.630113E-18	2.455137E-19	8.264707E-19
19726	1.002767E-16	1.483201E-16	2.443431E-16	1.721869E-16	1.015781E-16	1.375848E-18	1.495100E-18	2.017063E-18	1.421410E-18	4.667089E-19
20419	1.142878E-16	1.687330E-16	2.841842E-16	1.955240E-16	1.141826E-16	1.775534E-18	2.161756E-18	1.700016E-16	2.327135E-18	7.337945E-19
21179	7.211075E-17	1.083428E-16	1.729816E-16	1.222362E-16	7.164733E-17	1.641441E-18	7.953653E-19	1.592486E-19	7.855512E-19	3.291896E-19
21986	5.628595E-17	9.611695E-17	1.432188E-16	1.064633E-16	6.558432E-17	7.722722E-19	1.005722E-17	2.635759E-19	1.959322E-19	3.013326E-19
22700	1.496925E-16	2.159733E-16	3.739383E-16	2.463769E-16	1.403460E-16	3.137702E-18	9.923070E-19	2.403115E-18	1.357774E-18	7.734415E-19
20879	9.323951E-17	1.533204E-16	2.514201E-16	1.946256E-16	1.206702E-16	2.290080E-18	7.044433E-19	9.245617E-19	1.428784E-18	3.329638E-19
20499	1.928413E-16	2.511886E-16	4.812824E-16	2.951209E-16	1.584893E-16	2.295206E-18	2.989659E-18	3.973008E-18	2.166540E-18	4.373177E-19
22879	1.096478E-16	1.601032E-16	2.475141E-16	1.811340E-16	1.093453E-16	1.504424E-18	1.175348E-18	3.620759E-18	6.660946E-19	7.027073E-19
23659	1.801358E-16	2.392214E-16	4.381270E-16	2.831392E-16	1.537446E-16	2.471556E-18	1.974783E-18	2.414502E-18	2.595836E-18	4.242258E-19
24245	1.867239E-16	2.479705E-16	4.537326E-16	2.945778E-16	1.602507E-16	1.029029E-18	2.273407E-18	2.500504E-18	5.421329E-19	4.421779E-19
30315	9.136924E-17	1.791431E-16	3.104560E-16	2.613365E-16	1.718700E-16	5.871844E-19	9.872508E-19	3.129466E-18	9.610277E-19	3.163048E-19
30721	1.479108E-16	2.039858E-16	3.483373E-16	2.335608E-16	1.321904E-16	1.490975E-18	1.310915E-18	3.206828E-19	4.298389E-19	4.861115E-19
22138	1.696680E-16	2.305685E-16	4.257945E-16	2.721448E-16	1.490047E-16	3.096790E-18	2.113865E-18	2.736368E-18	1.250392E-18	4.111470E-19
22289	6.867521E-17	1.088429E-16	1.707654E-16	1.240509E-16	7.440464E-17	1.004615E-18	2.084979E-18	1.572084E-19	6.836400E-19	2.053038E-19
30522	1.015781E-16	1.483201E-16	2.484277E-16	1.723455E-16	1.033713E-16	9.108263E-18	6.814689E-19	1.141422E-18	1.586630E-19	3.801333E-19
